,Unnamed: 0,b_major,b_minor,t_building,t_floor,interval,rssi,testid,timestamp,t_x,t_y,beacon_id,b_floor,b_x,b_y
598,646,1000,500,31,1,5,-99,Test13177,2019-01-24 02:17:16,28.550332,53.800096999999994,A0:E6:F8:69:8E:63,2.0,29.22119240943289,32.517628184836234
599,647,1000,564,31,1,5,-96,Test13177,2019-01-24 02:17:16,28.550332,53.800096999999994,A0:E6:F8:69:A1:BB,2.0,25.539735241341237,53.89381108505226
600,648,1000,514,31,1,5,-94,Test13177,2019-01-24 02:17:16,28.550332,53.800096999999994,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
601,649,1000,573,31,1,5,-82,Test13177,2019-01-24 02:17:17,28.550332,53.800096999999994,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
602,650,1000,594,31,1,5,-88,Test13177,2019-01-24 02:17:17,28.550332,53.800096999999994,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
603,651,1000,531,31,1,5,-94,Test13177,2019-01-24 02:17:17,28.550332,53.800096999999994,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
604,652,1000,541,31,1,5,-101,Test13177,2019-01-24 02:17:17,28.550332,53.800096999999994,A0:E6:F8:69:F9:CE,1.0,29.260466244656378,9.09139753922206
605,653,1000,514,31,1,5,-99,Test13177,2019-01-24 02:17:18,28.550332,53.800096999999994,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
606,654,1000,594,31,1,5,-88,Test13177,2019-01-24 02:17:18,28.550332,53.800096999999994,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
607,655,1000,522,31,1,5,-101,Test13177,2019-01-24 02:17:19,28.550332,53.800096999999994,A0:E6:F8:69:F9:90,2.0,26.432208435113072,41.86970917279304
608,656,1000,564,31,1,5,-98,Test13177,2019-01-24 02:17:19,28.550332,53.800096999999994,A0:E6:F8:69:A1:BB,2.0,25.539735241341237,53.89381108505226
609,657,1000,575,31,1,5,-95,Test13177,2019-01-24 02:17:19,28.550332,53.800096999999994,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423603
610,658,1000,514,31,1,5,-95,Test13177,2019-01-24 02:17:20,28.550332,53.800096999999994,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
611,659,1000,531,31,1,5,-99,Test13177,2019-01-24 02:17:20,28.550332,53.800096999999994,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
612,660,1000,564,31,1,5,-94,Test13177,2019-01-24 02:17:20,28.550332,53.800096999999994,A0:E6:F8:69:A1:BB,2.0,25.539735241341237,53.89381108505226
613,661,1000,575,31,1,5,-100,Test13177,2019-01-24 02:17:20,28.550332,53.800096999999994,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423603
614,662,1000,573,31,1,5,-92,Test13177,2019-01-24 02:17:21,28.550332,53.800096999999994,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
615,663,1000,575,31,1,3,-105,Test52854,2019-01-24 02:17:29,28.550332,53.800096999999994,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423603
616,664,1000,541,31,1,3,-102,Test52854,2019-01-24 02:17:29,28.550332,53.800096999999994,A0:E6:F8:69:F9:CE,1.0,29.260466244656378,9.09139753922206
617,665,1000,522,31,1,3,-101,Test52854,2019-01-24 02:17:30,28.550332,53.800096999999994,A0:E6:F8:69:F9:90,2.0,26.432208435113072,41.86970917279304
618,666,1000,564,31,1,3,-103,Test52854,2019-01-24 02:17:30,28.550332,53.800096999999994,A0:E6:F8:69:A1:BB,2.0,25.539735241341237,53.89381108505226
619,667,1000,531,31,1,3,-83,Test52854,2019-01-24 02:17:30,28.550332,53.800096999999994,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
620,668,1000,522,31,1,3,-102,Test52854,2019-01-24 02:17:31,28.550332,53.800096999999994,A0:E6:F8:69:F9:90,2.0,26.432208435113072,41.86970917279304
621,669,1000,531,31,1,3,-89,Test52854,2019-01-24 02:17:31,28.550332,53.800096999999994,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
622,670,1000,575,31,1,3,-101,Test52854,2019-01-24 02:17:31,28.550332,53.800096999999994,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423603
623,671,1000,594,31,1,2,-83,Test79360,2019-01-24 02:17:39,28.550332,53.800096999999994,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
624,672,1000,573,31,1,2,-81,Test79360,2019-01-24 02:17:39,28.550332,53.800096999999994,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
625,673,1000,514,31,1,2,-103,Test79360,2019-01-24 02:17:40,28.550332,53.800096999999994,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
626,674,1000,564,31,1,2,-93,Test79360,2019-01-24 02:17:40,28.550332,53.800096999999994,A0:E6:F8:69:A1:BB,2.0,25.539735241341237,53.89381108505226
627,675,1000,575,31,1,2,-95,Test79360,2019-01-24 02:17:40,28.550332,53.800096999999994,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423603
628,676,1000,531,31,1,2,-92,Test37077,2019-01-24 02:18:23,24.210347,54.795178,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
629,677,1000,594,31,1,2,-100,Test37077,2019-01-24 02:18:23,24.210347,54.795178,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
630,678,1000,522,31,1,2,-97,Test37077,2019-01-24 02:18:23,24.210347,54.795178,A0:E6:F8:69:F9:90,2.0,26.432208435113072,41.86970917279304
631,679,1000,531,31,1,3,-99,Test13666,2019-01-24 02:18:30,24.210347,54.795178,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
632,680,1000,514,31,1,3,-103,Test13666,2019-01-24 02:18:30,24.210347,54.795178,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
633,681,1000,564,31,1,3,-102,Test13666,2019-01-24 02:18:30,24.210347,54.795178,A0:E6:F8:69:A1:BB,2.0,25.539735241341237,53.89381108505226
634,682,1000,531,31,1,3,-95,Test13666,2019-01-24 02:18:31,24.210347,54.795178,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
635,683,1000,511,31,1,3,-101,Test13666,2019-01-24 02:18:31,24.210347,54.795178,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
636,684,1000,514,31,1,3,-100,Test13666,2019-01-24 02:18:32,24.210347,54.795178,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
637,685,1000,531,31,1,3,-92,Test13666,2019-01-24 02:18:32,24.210347,54.795178,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
700,749,1000,575,31,1,3,-99,Test53054,2019-01-24 02:19:59,18.534983,49.156381,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423603
701,750,1000,573,31,1,3,-94,Test53054,2019-01-24 02:19:59,18.534983,49.156381,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
702,751,1000,508,31,1,3,-105,Test53054,2019-01-24 02:19:59,18.534983,49.156381,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
703,752,1000,594,31,1,3,-99,Test53054,2019-01-24 02:20:00,18.534983,49.156381,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
704,753,1000,573,31,1,3,-94,Test53054,2019-01-24 02:20:00,18.534983,49.156381,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
705,754,1000,511,31,1,2,-96,Test67831,2019-01-24 02:20:06,18.534983,49.156381,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
706,755,1000,531,31,1,2,-101,Test67831,2019-01-24 02:20:06,18.534983,49.156381,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
707,756,1000,514,31,1,2,-100,Test67831,2019-01-24 02:20:06,18.534983,49.156381,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
708,757,1000,511,31,1,2,-99,Test7174,2019-01-24 02:20:32,18.368059,56.287802,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
709,758,1000,594,31,1,2,-99,Test7174,2019-01-24 02:20:32,18.368059,56.287802,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
710,759,1000,522,31,1,2,-101,Test7174,2019-01-24 02:20:32,18.368059,56.287802,A0:E6:F8:69:F9:90,2.0,26.432208435113072,41.86970917279304
711,760,1000,514,31,1,3,-96,Test17244,2019-01-24 02:20:39,18.368059,56.287802,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
712,761,1000,511,31,1,3,-96,Test17244,2019-01-24 02:20:39,18.368059,56.287802,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
713,762,1000,573,31,1,3,-101,Test17244,2019-01-24 02:20:40,18.368059,56.287802,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
714,763,1000,508,31,1,3,-103,Test17244,2019-01-24 02:20:40,18.368059,56.287802,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
796,845,1000,511,31,1,3,-89,Test39878,2019-01-24 02:22:08,17.867292000000003,43.020041,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
797,846,1000,511,31,1,3,-89,Test39878,2019-01-24 02:22:08,17.867292000000003,43.020041,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
798,847,1000,573,31,1,3,-105,Test39878,2019-01-24 02:22:09,17.867292000000003,43.020041,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
799,848,1000,511,31,1,2,-87,Test30871,2019-01-24 02:22:15,17.867292000000003,43.020041,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
800,849,1000,508,31,1,2,-97,Test30871,2019-01-24 02:22:16,17.867292000000003,43.020041,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
801,850,1000,511,31,1,2,-91,Test27356,2019-01-24 02:23:05,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
802,851,1000,552,31,1,2,-90,Test27356,2019-01-24 02:23:05,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
803,852,1000,503,31,1,2,-97,Test27356,2019-01-24 02:23:06,10.355779,62.313577,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
804,853,1000,514,31,1,2,-81,Test27356,2019-01-24 02:23:06,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
805,855,1000,511,31,1,2,-91,Test27356,2019-01-24 02:23:07,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
806,856,1000,539,31,1,3,-96,Test57000,2019-01-24 02:23:13,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
807,857,1000,552,31,1,3,-93,Test57000,2019-01-24 02:23:13,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
808,858,1000,503,31,1,3,-99,Test57000,2019-01-24 02:23:13,10.355779,62.313577,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
809,859,1000,511,31,1,3,-90,Test57000,2019-01-24 02:23:14,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
810,860,1000,539,31,1,3,-95,Test57000,2019-01-24 02:23:14,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
811,861,1000,511,31,1,3,-90,Test57000,2019-01-24 02:23:14,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
812,862,1000,503,31,1,3,-101,Test57000,2019-01-24 02:23:15,10.355779,62.313577,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
813,863,1000,552,31,1,3,-93,Test57000,2019-01-24 02:23:15,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
814,864,1000,524,31,1,5,-103,Test66766,2019-01-24 02:23:24,10.355779,62.313577,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
815,865,1000,511,31,1,5,-91,Test66766,2019-01-24 02:23:25,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
816,866,1000,531,31,1,5,-94,Test66766,2019-01-24 02:23:25,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
817,867,1000,514,31,1,5,-78,Test66766,2019-01-24 02:23:25,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
818,868,1000,552,31,1,5,-92,Test66766,2019-01-24 02:23:25,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
819,869,1000,503,31,1,5,-95,Test66766,2019-01-24 02:23:26,10.355779,62.313577,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
820,870,1000,514,31,1,5,-81,Test66766,2019-01-24 02:23:26,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
821,871,1000,503,31,1,5,-96,Test66766,2019-01-24 02:23:26,10.355779,62.313577,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
822,872,1000,531,31,1,5,-99,Test66766,2019-01-24 02:23:26,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
823,873,1000,539,31,1,5,-96,Test66766,2019-01-24 02:23:27,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
824,874,1000,511,31,1,5,-86,Test66766,2019-01-24 02:23:27,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
825,875,1000,514,31,1,5,-75,Test66766,2019-01-24 02:23:27,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
826,876,1000,594,31,1,5,-101,Test66766,2019-01-24 02:23:28,10.355779,62.313577,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
827,877,1000,531,31,1,5,-86,Test66766,2019-01-24 02:23:28,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
828,878,1000,539,31,1,5,-100,Test66766,2019-01-24 02:23:29,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
829,879,1000,589,31,1,5,-104,Test66766,2019-01-24 02:23:29,10.355779,62.313577,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
830,880,1000,511,31,1,5,-97,Test66766,2019-01-24 02:23:30,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
831,881,1000,514,31,1,5,-79,Test66766,2019-01-24 02:23:30,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
832,882,1000,524,31,1,10,-101,Test23777,2019-01-24 02:23:45,10.355779,62.313577,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
833,883,1000,531,31,1,10,-90,Test23777,2019-01-24 02:23:45,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
834,884,1000,552,31,1,10,-96,Test23777,2019-01-24 02:23:46,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
835,885,1000,503,31,1,10,-105,Test23777,2019-01-24 02:23:46,10.355779,62.313577,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
836,886,1000,514,31,1,10,-73,Test23777,2019-01-24 02:23:46,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
837,887,1000,524,31,1,10,-100,Test23777,2019-01-24 02:23:47,10.355779,62.313577,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
838,888,1000,531,31,1,10,-92,Test23777,2019-01-24 02:23:47,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
839,889,1000,539,31,1,10,-100,Test23777,2019-01-24 02:23:47,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
840,890,1000,511,31,1,10,-94,Test23777,2019-01-24 02:23:47,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
841,891,1000,573,31,1,10,-102,Test23777,2019-01-24 02:23:48,10.355779,62.313577,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
842,892,1000,539,31,1,10,-100,Test23777,2019-01-24 02:23:48,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
843,893,1000,524,31,1,10,-103,Test23777,2019-01-24 02:23:48,10.355779,62.313577,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
844,894,1000,531,31,1,10,-84,Test23777,2019-01-24 02:23:48,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
845,895,1000,514,31,1,10,-81,Test23777,2019-01-24 02:23:49,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
846,896,1000,589,31,1,10,-96,Test23777,2019-01-24 02:23:49,10.355779,62.313577,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
847,897,1000,531,31,1,10,-81,Test23777,2019-01-24 02:23:49,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
848,898,1000,511,31,1,10,-101,Test23777,2019-01-24 02:23:50,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
849,899,1000,514,31,1,10,-78,Test23777,2019-01-24 02:23:50,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
850,900,1000,531,31,1,10,-81,Test23777,2019-01-24 02:23:50,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
851,901,1000,511,31,1,10,-102,Test23777,2019-01-24 02:23:51,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
852,902,1000,514,31,1,10,-79,Test23777,2019-01-24 02:23:51,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
853,903,1000,539,31,1,10,-104,Test23777,2019-01-24 02:23:51,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
854,904,1000,552,31,1,10,-86,Test23777,2019-01-24 02:23:51,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
855,905,1000,514,31,1,10,-89,Test23777,2019-01-24 02:23:52,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
856,906,1000,573,31,1,10,-104,Test23777,2019-01-24 02:23:52,10.355779,62.313577,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
857,907,1000,589,31,1,10,-96,Test23777,2019-01-24 02:23:52,10.355779,62.313577,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
858,908,1000,524,31,1,10,-99,Test23777,2019-01-24 02:23:53,10.355779,62.313577,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
859,909,1000,531,31,1,10,-85,Test23777,2019-01-24 02:23:53,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
860,910,1000,573,31,1,10,-106,Test23777,2019-01-24 02:23:53,10.355779,62.313577,A0:E6:F8:69:F1:0C,1.0,29.50762144674296,52.3106532787198
861,911,1000,552,31,1,10,-89,Test23777,2019-01-24 02:23:54,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
862,912,1000,589,31,1,10,-96,Test23777,2019-01-24 02:23:54,10.355779,62.313577,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
863,913,1000,531,31,1,10,-95,Test23777,2019-01-24 02:23:54,10.355779,62.313577,A0:E6:F8:69:F8:88,1.0,26.04743432077296,66.67614347374641
864,914,1000,511,31,1,10,-105,Test23777,2019-01-24 02:23:54,10.355779,62.313577,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
865,915,1000,514,31,1,10,-79,Test23777,2019-01-24 02:23:55,10.355779,62.313577,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
866,916,1000,539,31,1,10,-104,Test23777,2019-01-24 02:23:55,10.355779,62.313577,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
867,917,1000,552,31,1,10,-91,Test23777,2019-01-24 02:23:55,10.355779,62.313577,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
868,918,1000,589,31,1,10,-102,Test23777,2019-01-24 02:23:55,10.355779,62.313577,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
869,919,1000,524,31,1,10,-91,Test86285,2019-01-24 02:24:35,9.0204,43.572864,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
870,920,1000,503,31,1,10,-92,Test86285,2019-01-24 02:24:36,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
871,921,1000,539,31,1,10,-103,Test86285,2019-01-24 02:24:36,9.0204,43.572864,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
872,922,1000,511,31,1,10,-83,Test86285,2019-01-24 02:24:36,9.0204,43.572864,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
873,923,1000,508,31,1,10,-84,Test86285,2019-01-24 02:24:37,9.0204,43.572864,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
874,924,1000,524,31,1,10,-86,Test86285,2019-01-24 02:24:37,9.0204,43.572864,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
875,925,1000,508,31,1,10,-99,Test86285,2019-01-24 02:24:38,9.0204,43.572864,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
876,926,1000,503,31,1,10,-107,Test86285,2019-01-24 02:24:38,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
877,927,1000,514,31,1,10,-89,Test86285,2019-01-24 02:24:39,9.0204,43.572864,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
878,928,1000,539,31,1,10,-96,Test86285,2019-01-24 02:24:39,9.0204,43.572864,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
879,929,1000,503,31,1,10,-98,Test86285,2019-01-24 02:24:39,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
880,930,1000,511,31,1,10,-79,Test86285,2019-01-24 02:24:40,9.0204,43.572864,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
881,931,1000,508,31,1,10,-94,Test86285,2019-01-24 02:24:40,9.0204,43.572864,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
882,932,1000,539,31,1,10,-108,Test86285,2019-01-24 02:24:40,9.0204,43.572864,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
883,933,1000,503,31,1,10,-88,Test86285,2019-01-24 02:24:40,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
884,934,1000,511,31,1,10,-83,Test86285,2019-01-24 02:24:41,9.0204,43.572864,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
885,935,1000,508,31,1,10,-95,Test86285,2019-01-24 02:24:41,9.0204,43.572864,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
886,936,1000,514,31,1,10,-91,Test86285,2019-01-24 02:24:41,9.0204,43.572864,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
887,937,1000,594,31,1,10,-103,Test86285,2019-01-24 02:24:41,9.0204,43.572864,A0:E6:F8:69:9C:00,1.0,29.384043845699672,43.593132591802295
888,938,1000,552,31,1,10,-86,Test86285,2019-01-24 02:24:42,9.0204,43.572864,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
889,939,1000,524,31,1,10,-95,Test86285,2019-01-24 02:24:42,9.0204,43.572864,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
890,940,1000,508,31,1,10,-83,Test86285,2019-01-24 02:24:42,9.0204,43.572864,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
891,941,1000,514,31,1,10,-98,Test86285,2019-01-24 02:24:43,9.0204,43.572864,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
892,942,1000,552,31,1,10,-90,Test86285,2019-01-24 02:24:43,9.0204,43.572864,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
893,943,1000,503,31,1,10,-90,Test86285,2019-01-24 02:24:43,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
894,944,1000,589,31,1,10,-98,Test86285,2019-01-24 02:24:44,9.0204,43.572864,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
895,945,1000,524,31,1,10,-93,Test86285,2019-01-24 02:24:44,9.0204,43.572864,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
896,947,1000,508,31,1,10,-93,Test86285,2019-01-24 02:24:44,9.0204,43.572864,A0:E6:F8:69:F4:03,2.0,11.26014549643067,43.20572118552391
897,948,1000,511,31,1,10,-92,Test86285,2019-01-24 02:24:45,9.0204,43.572864,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
898,949,1000,524,31,1,5,-86,Test70090,2019-01-24 02:24:55,9.0204,43.572864,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.15666546422749
899,951,1000,539,31,1,5,-96,Test70090,2019-01-24 02:24:55,9.0204,43.572864,A0:E6:F8:69:A1:C7,1.0,10.476580637792203,7.495236031035186
900,952,1000,514,31,1,5,-89,Test70090,2019-01-24 02:24:56,9.0204,43.572864,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
901,953,1000,552,31,1,5,-88,Test70090,2019-01-24 02:24:56,9.0204,43.572864,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
902,954,1000,503,31,1,5,-99,Test70090,2019-01-24 02:24:56,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
903,955,1000,511,31,1,5,-78,Test70090,2019-01-24 02:24:56,9.0204,43.572864,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
904,956,1000,514,31,1,5,-85,Test70090,2019-01-24 02:24:57,9.0204,43.572864,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
905,957,1000,552,31,1,5,-90,Test70090,2019-01-24 02:24:57,9.0204,43.572864,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747374
906,958,1000,503,31,1,5,-91,Test70090,2019-01-24 02:24:58,9.0204,43.572864,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
907,959,1000,589,31,1,5,-93,Test70090,2019-01-24 02:24:58,9.0204,43.572864,A0:E6:F8:69:9E:B5,2.0,8.582722807688299,53.89381108505226
